image_id,crop_type,disease_label,severity,day_of_year,avg_temp_C,rel_humidity_pct,rain_mm,ndvi,soil_moist_pct,light_lux
05920,tomato,rust,4,245,17.31,94.3,0.71,0.36,6.29,91170
05921,corn,healthy,0,320,17.39,99.38,30.74,0.73,37.38,26241
05922,corn,healthy,0,206,26.11,93.6,19.13,0.7,43.76,36471
05923,rice,healthy,0,100,17.1,75.32,8.59,0.63,43.56,41917
05924,tomato,rust,2,263,12.5,55.79,49.59,0.89,13.32,85844
05925,rice,rust,1,66,33.81,70.65,18.3,0.89,8.09,62975
05926,tomato,mosaic,3,172,28.31,84.25,33.35,0.41,17.33,21255
05927,tomato,blight,3,196,34.27,44.34,32.31,0.71,49.16,55500
05928,corn,healthy,0,353,14.21,57.93,24.28,0.54,6.17,30619
05929,apple,blight,1,177,16.52,67.64,32.28,0.25,22.09,38409
05930,corn,healthy,0,225,13.2,91.4,5.44,0.36,18.04,29963
05931,corn,rust,3,161,19.89,65.72,18.0,0.73,37.71,41386
05932,corn,blight,4,297,11.72,55.63,45.22,0.6,30.37,17092
05933,apple,blight,2,300,14.84,82.8,19.17,0.78,8.68,30900
05934,tomato,mosaic,4,77,19.88,55.03,37.39,0.64,47.77,107727
05935,tomato,healthy,0,250,11.38,67.47,21.34,0.38,21.8,92133
05936,tomato,rust,4,315,17.67,92.51,11.63,0.49,5.03,14015
05937,tomato,blight,4,152,21.25,74.69,38.33,0.88,16.09,103417
05938,apple,healthy,0,326,15.31,84.35,20.18,0.67,39.83,22792
05939,rice,blight,4,300,28.49,98.1,32.96,0.63,26.17,104898
05940,apple,healthy,0,42,22.29,52.04,1.77,0.73,19.25,117621
05941,tomato,healthy,0,347,32.36,85.72,17.89,0.74,19.53,52921
05942,rice,mildew,2,263,28.16,93.09,23.62,0.46,20.46,54890
05943,rice,rust,1,260,27.62,78.82,35.56,0.69,27.85,37829
05944,tomato,blight,4,86,29.05,84.28,23.86,0.66,40.17,73884
05945,tomato,mildew,3,177,17.22,83.45,29.98,0.37,51.41,75745
05946,tomato,blight,2,203,10.96,80.81,5.39,0.74,49.04,52656
05947,tomato,mildew,4,14,18.07,68.71,33.09,0.82,22.38,84759
05948,corn,healthy,0,364,27.28,51.01,9.99,0.71,35.05,20483
05949,tomato,healthy,0,67,26.06,35.28,35.28,0.85,40.29,18356
05950,corn,healthy,0,142,15.84,57.12,18.07,0.48,18.85,42041
05951,tomato,healthy,0,169,17.75,94.07,10.48,0.48,50.99,25526
05952,rice,rust,1,117,16.5,95.89,22.0,0.72,15.88,82098
05953,tomato,healthy,0,319,33.01,86.11,23.9,0.56,33.83,18898
05954,rice,blight,1,72,21.34,67.53,18.56,0.77,45.82,108592
05955,corn,blight,3,250,26.5,86.87,8.38,0.9,35.92,97940
05956,corn,healthy,0,43,27.04,44.1,3.1,0.26,51.23,57973
05957,corn,healthy,0,81,14.53,80.78,28.48,0.44,47.1,82567
05958,apple,healthy,0,229,11.71,44.65,10.82,0.21,24.13,23967
05959,tomato,healthy,0,143,26.74,69.95,47.89,0.66,34.19,20867
05960,corn,blight,3,255,27.68,98.39,0.1,0.47,53.89,91600
05961,rice,mosaic,4,102,28.57,41.04,13.58,0.55,11.66,79094
05962,corn,blight,4,17,13.44,69.37,31.87,0.74,8.27,13866
05963,apple,healthy,0,123,19.39,39.49,46.24,0.63,57.93,86945
05964,rice,healthy,0,75,30.19,80.36,13.72,0.61,5.96,117696
05965,tomato,mosaic,1,346,30.21,51.69,9.77,0.51,18.72,60350
05966,corn,healthy,0,365,12.1,98.95,23.2,0.41,59.87,66022
05967,apple,blight,1,338,17.03,67.92,18.79,0.7,5.03,48641
05968,corn,blight,4,284,16.29,77.78,38.46,0.66,21.91,26568
05969,rice,rust,4,178,12.66,52.56,46.1,0.61,14.21,61230
05970,apple,rust,3,118,21.64,93.35,40.13,0.82,50.12,30049
05971,apple,healthy,0,199,20.0,78.23,10.0,0.87,14.23,48529
05972,rice,blight,3,240,31.16,65.85,35.3,0.9,34.02,92716
05973,tomato,rust,4,204,25.73,56.73,20.97,0.39,15.76,31941
05974,rice,healthy,0,202,32.36,83.9,32.16,0.53,17.57,56651
05975,tomato,rust,2,357,31.16,70.49,31.58,0.67,43.48,97278
05976,rice,rust,3,261,26.29,72.6,48.69,0.36,41.68,91887
05977,tomato,blight,2,250,20.67,61.69,36.09,0.44,41.32,97502
05978,rice,mildew,2,83,12.88,93.81,45.6,0.78,44.42,112296
05979,apple,rust,4,267,14.22,31.94,10.31,0.71,22.4,31989
05980,corn,mildew,4,104,12.77,51.62,6.49,0.37,38.74,106092
05981,rice,rust,2,249,20.24,92.74,32.31,0.47,39.91,98842
05982,apple,healthy,0,162,28.57,80.9,40.16,0.79,46.05,34731
05983,corn,healthy,0,145,32.95,76.79,36.4,0.52,25.98,81365
05984,apple,blight,2,37,13.44,70.5,34.84,0.53,51.84,100857
05985,rice,rust,1,63,10.52,61.04,25.78,0.82,31.07,60646
05986,rice,healthy,0,296,28.96,81.58,20.83,0.28,22.88,26529
05987,rice,rust,3,20,18.87,95.38,12.51,0.28,36.86,107206
05988,rice,healthy,0,41,25.28,93.65,35.66,0.87,46.89,21230
05989,apple,healthy,0,300,33.33,84.37,32.67,0.79,47.19,15691
05990,apple,healthy,0,208,19.1,44.24,25.81,0.45,19.17,13658
05991,tomato,rust,1,263,16.0,34.15,8.57,0.59,9.18,118699
05992,apple,healthy,0,175,12.53,60.66,16.79,0.46,58.37,51370
05993,rice,healthy,0,262,33.26,46.16,8.32,0.69,54.47,110841
05994,apple,healthy,0,154,34.6,90.11,48.63,0.69,16.7,25355
05995,rice,healthy,0,360,34.58,46.7,7.2,0.39,5.5,97460
05996,rice,healthy,0,32,16.22,39.3,27.35,0.75,52.11,96352
05997,rice,healthy,0,20,15.31,71.11,3.29,0.69,15.08,51837
05998,tomato,mosaic,1,284,29.04,71.99,1.55,0.7,55.05,99807
05999,rice,healthy,0,200,22.5,31.41,15.75,0.49,26.92,10023
06000,rice,healthy,0,237,22.14,60.78,18.76,0.54,21.69,71265
06001,tomato,healthy,0,16,32.53,61.85,21.15,0.23,45.05,55091
06002,apple,blight,2,228,33.6,85.15,5.49,0.63,44.2,113113
06003,rice,mildew,3,229,11.73,73.79,35.75,0.89,22.57,37268
06004,tomato,mildew,4,32,18.96,95.14,42.43,0.34,14.84,26604
06005,corn,healthy,0,5,13.93,57.25,11.03,0.9,59.29,22881
06006,apple,healthy,0,102,32.46,97.17,4.43,0.82,26.37,103631
06007,apple,blight,4,202,32.07,31.98,16.13,0.41,7.6,19059
06008,corn,mosaic,3,185,20.81,46.74,18.99,0.5,37.71,43286
06009,corn,blight,2,351,28.82,52.2,39.55,0.62,23.1,76118
06010,tomato,healthy,0,206,10.3,79.54,5.47,0.89,11.4,27563
06011,rice,healthy,0,214,17.98,51.33,27.58,0.33,18.62,41878
06012,apple,mosaic,3,305,17.13,78.44,40.6,0.31,13.29,113042
06013,tomato,rust,1,251,24.36,88.04,25.25,0.74,41.24,96020
06014,apple,healthy,0,150,24.13,38.57,49.2,0.68,36.97,45191
06015,apple,mildew,1,128,34.56,50.7,32.49,0.53,38.56,96092
06016,corn,mosaic,4,145,10.96,54.26,42.19,0.88,39.52,91950
06017,rice,mosaic,1,244,10.64,90.99,3.6,0.23,8.92,69186
06018,rice,rust,2,227,28.3,94.16,7.15,0.53,25.49,30501
06019,apple,rust,1,182,12.68,80.76,47.39,0.45,5.14,103660
06020,apple,healthy,0,262,23.16,39.74,26.69,0.43,45.98,82599
06021,rice,healthy,0,191,17.17,80.9,0.76,0.48,30.91,33392
06022,apple,blight,3,348,11.14,66.73,29.28,0.66,6.17,20555
06023,tomato,healthy,0,237,30.54,30.45,24.08,0.39,47.98,109384
06024,apple,healthy,0,279,18.84,65.72,13.14,0.65,34.32,48078
06025,tomato,blight,2,185,22.64,30.47,14.87,0.47,25.24,28331
06026,corn,blight,4,258,21.73,72.24,27.05,0.47,51.42,110101
06027,apple,rust,3,153,28.26,81.01,3.36,0.49,37.21,118686
06028,rice,blight,4,103,15.74,90.7,33.43,0.38,32.9,73967
06029,tomato,blight,3,155,28.86,63.33,13.74,0.65,50.35,58425
06030,corn,healthy,0,26,24.86,93.2,45.53,0.76,18.05,102353
06031,tomato,healthy,0,138,23.34,51.75,47.54,0.5,24.51,43303
06032,rice,blight,2,53,27.59,50.24,37.61,0.85,10.26,113143
06033,corn,healthy,0,347,11.2,73.19,35.14,0.4,10.43,27106
06034,tomato,blight,1,102,16.05,49.25,11.1,0.66,18.34,114220
06035,corn,mosaic,4,222,33.07,90.44,38.69,0.75,24.01,78876
06036,corn,rust,3,77,22.68,73.31,18.34,0.52,9.08,75176
06037,corn,mosaic,1,235,13.88,73.57,40.9,0.73,53.64,36738
06038,tomato,healthy,0,24,14.71,44.42,28.19,0.28,58.09,46317
06039,tomato,healthy,0,146,19.02,86.17,7.83,0.47,20.8,52522
06040,rice,mosaic,4,285,20.95,42.76,1.4,0.39,59.98,84909
06041,apple,healthy,0,256,12.2,33.85,38.61,0.27,54.57,57739
06042,apple,rust,1,264,25.89,96.46,25.86,0.72,51.65,82420
06043,rice,healthy,0,203,10.96,87.9,45.92,0.6,47.52,58137
06044,tomato,mildew,1,353,27.6,90.59,6.06,0.65,8.24,50443
06045,corn,rust,2,162,26.06,83.22,17.1,0.81,13.37,85833
06046,tomato,healthy,0,196,28.84,92.86,26.68,0.62,30.27,48893
06047,rice,blight,2,4,27.13,74.34,4.44,0.55,50.55,116084
06048,apple,blight,2,261,15.39,92.69,47.07,0.53,51.94,33139
06049,tomato,healthy,0,210,21.52,82.81,36.5,0.59,34.81,55060
06050,apple,healthy,0,27,34.18,86.26,39.3,0.79,46.36,34416
06051,tomato,rust,4,212,20.6,63.52,46.06,0.33,59.66,59189
06052,tomato,mosaic,1,323,31.46,95.93,37.93,0.74,9.89,28319
06053,tomato,healthy,0,7,16.57,76.63,35.66,0.31,44.43,31714
06054,apple,mosaic,3,88,20.98,96.86,11.53,0.46,32.12,50604
06055,corn,mosaic,3,353,30.89,41.07,14.46,0.86,45.58,73613
06056,tomato,mosaic,2,245,24.08,38.23,10.61,0.27,51.4,105299
06057,rice,healthy,0,196,29.38,91.4,47.51,0.83,27.26,102607
06058,tomato,healthy,0,259,11.64,87.28,0.81,0.22,11.09,51530
06059,rice,mildew,4,38,18.84,91.44,35.06,0.26,20.65,70079
06060,corn,mosaic,2,331,18.13,46.55,5.35,0.84,30.64,59499
06061,corn,blight,3,169,15.94,81.64,8.44,0.84,26.56,95080
06062,rice,rust,1,61,21.71,71.29,40.1,0.42,56.54,88632
06063,corn,mosaic,1,249,32.41,51.55,36.77,0.87,19.21,105387
06064,rice,rust,4,64,29.89,77.77,15.13,0.7,19.21,95179
06065,tomato,healthy,0,66,21.08,50.83,36.33,0.76,47.26,89074
06066,corn,mosaic,1,38,11.51,50.28,15.09,0.31,43.68,18217
06067,tomato,healthy,0,43,22.42,62.94,44.22,0.89,9.92,87497
06068,apple,rust,3,14,27.09,74.97,15.46,0.89,15.07,52182
06069,tomato,healthy,0,304,24.39,62.02,25.92,0.4,10.79,19988
06070,rice,healthy,0,48,24.49,32.94,8.3,0.82,37.19,72434
06071,tomato,rust,1,47,31.77,58.69,33.14,0.81,18.29,85220
06072,tomato,healthy,0,92,18.09,47.05,19.45,0.84,39.41,118214
06073,corn,blight,2,187,15.1,39.86,42.18,0.24,25.83,20536
06074,tomato,mosaic,3,217,12.22,57.56,2.04,0.62,38.95,27464
06075,apple,blight,1,204,31.27,97.94,44.27,0.37,51.51,54643
06076,tomato,rust,2,22,20.19,63.97,13.95,0.66,13.56,72235
06077,corn,mildew,3,79,15.81,74.61,47.25,0.69,51.08,34595
06078,corn,healthy,0,130,21.66,74.02,47.8,0.88,53.32,117752
06079,tomato,mildew,4,275,21.34,98.31,5.89,0.61,28.76,116623
06080,rice,mildew,4,15,20.22,51.9,29.29,0.47,54.93,89739
06081,tomato,mildew,4,263,26.41,98.17,43.86,0.7,6.05,88450
06082,corn,blight,1,54,16.85,61.26,10.3,0.64,53.4,51340
06083,rice,rust,2,320,18.65,44.71,31.3,0.71,56.69,104824
06084,rice,blight,4,195,34.05,56.78,46.38,0.58,38.77,75605
06085,tomato,mildew,3,47,21.68,64.88,22.71,0.4,55.77,72309
06086,apple,rust,3,214,26.59,65.8,5.1,0.37,13.71,35138
06087,rice,healthy,0,238,13.94,35.72,41.34,0.23,28.23,58453
06088,apple,blight,2,250,31.62,75.15,2.95,0.69,32.95,102382
06089,corn,mildew,4,255,13.06,57.6,49.29,0.4,26.5,89330
06090,apple,healthy,0,224,28.48,46.48,12.78,0.22,7.05,20423
06091,corn,healthy,0,292,32.61,41.56,18.67,0.32,28.26,33332
06092,rice,rust,1,158,25.03,66.51,36.28,0.32,18.74,75550
06093,corn,blight,3,206,20.17,99.5,33.93,0.46,17.85,29860
06094,corn,mosaic,2,20,26.85,36.58,27.88,0.81,44.14,71725
06095,rice,mildew,1,48,33.67,86.5,6.69,0.26,42.68,83482
06096,corn,blight,4,267,25.23,67.89,29.24,0.32,6.6,36254
06097,tomato,blight,3,103,11.1,85.04,31.18,0.32,20.65,78779
06098,corn,blight,4,48,24.74,32.7,31.22,0.46,11.55,13427
06099,apple,mosaic,2,249,32.95,54.11,8.41,0.63,36.28,26503
06100,corn,healthy,0,283,32.3,63.58,41.94,0.23,36.7,52441
06101,corn,blight,2,212,13.94,58.56,6.71,0.48,35.69,41351
06102,corn,rust,1,251,21.41,81.69,32.34,0.56,9.56,26782
06103,corn,healthy,0,186,32.18,96.39,24.19,0.36,52.8,98790
06104,tomato,healthy,0,356,12.62,31.95,39.77,0.75,36.84,16237
06105,tomato,healthy,0,352,12.87,49.35,13.05,0.48,21.11,93626
06106,corn,mosaic,3,12,29.63,75.31,13.72,0.25,35.91,65302
06107,apple,mosaic,4,314,31.12,87.27,37.51,0.69,39.8,70179
06108,tomato,healthy,0,98,15.87,66.43,37.7,0.31,18.02,102448
06109,tomato,healthy,0,210,22.56,92.42,32.74,0.9,15.86,73322
06110,tomato,healthy,0,93,13.53,58.35,29.39,0.36,39.82,93339
06111,corn,blight,1,178,23.6,67.1,48.77,0.84,17.53,53170
06112,tomato,mildew,4,321,24.24,75.07,42.22,0.66,9.86,68446
06113,rice,healthy,0,264,22.23,71.75,15.36,0.4,10.89,107814
06114,rice,rust,2,55,23.84,89.12,3.92,0.29,27.08,113818
06115,rice,blight,2,342,19.29,75.79,1.58,0.53,10.96,110342
06116,corn,blight,3,351,33.9,72.65,27.34,0.79,21.76,88179
06117,rice,mosaic,4,36,15.57,74.83,48.4,0.46,18.67,10017
06118,tomato,rust,2,208,24.02,64.17,7.87,0.62,5.98,86297
06119,tomato,blight,1,4,25.91,58.65,7.77,0.9,29.52,70001
06120,apple,blight,4,159,14.18,84.14,12.64,0.56,16.37,39279
06121,corn,blight,2,122,13.15,66.74,32.34,0.87,18.46,42983
06122,tomato,rust,1,276,11.64,36.22,49.86,0.37,45.19,103265
06123,rice,healthy,0,239,11.56,88.99,23.52,0.64,35.99,115517
06124,rice,blight,4,330,32.07,60.15,4.79,0.42,20.93,11521
06125,corn,healthy,0,77,10.31,72.07,18.57,0.3,38.77,119767
06126,corn,blight,3,113,12.12,41.87,11.86,0.64,28.92,55449
06127,apple,mildew,3,58,11.06,80.57,46.33,0.32,19.06,69388
06128,rice,mildew,3,257,14.22,44.85,16.77,0.8,57.42,50072
06129,corn,blight,4,308,31.7,62.66,39.76,0.71,45.65,17528
06130,rice,rust,2,190,16.03,35.07,39.06,0.79,23.68,54780
06131,corn,healthy,0,362,10.85,78.36,8.87,0.5,59.8,87400
06132,apple,blight,1,157,16.99,80.64,16.77,0.72,48.74,55608
06133,apple,blight,2,345,21.5,67.7,15.15,0.39,30.63,34832
06134,tomato,healthy,0,189,33.1,86.72,15.43,0.27,13.6,38644
06135,rice,mosaic,2,219,21.24,88.55,26.67,0.27,20.3,69584
06136,tomato,healthy,0,181,29.1,87.56,49.78,0.85,58.23,12870
06137,rice,rust,4,196,15.32,33.07,26.04,0.8,22.36,85553
06138,rice,healthy,0,251,10.79,40.94,47.84,0.82,36.55,90937
06139,tomato,mosaic,4,120,27.96,91.66,34.91,0.61,53.03,64961
06140,apple,mildew,3,222,25.7,39.25,23.41,0.66,25.47,17406
06141,apple,healthy,0,240,12.24,30.56,2.23,0.81,16.13,15308
06142,corn,mildew,4,100,14.95,68.14,28.71,0.86,40.68,69638
06143,rice,mosaic,4,236,31.17,57.76,17.11,0.62,56.16,28651
06144,rice,rust,4,140,25.11,89.73,3.47,0.44,37.09,65425
06145,rice,healthy,0,212,25.7,86.03,38.12,0.32,36.31,102865
06146,rice,healthy,0,20,32.05,54.71,24.12,0.68,41.44,52054
06147,corn,rust,3,134,33.78,43.09,49.52,0.72,43.06,17895
06148,apple,blight,3,279,15.39,43.61,21.13,0.6,45.25,78411
06149,tomato,blight,4,172,21.23,62.87,16.76,0.63,57.6,24780
06150,rice,healthy,0,261,33.55,88.79,1.12,0.28,23.92,84864
06151,rice,blight,2,260,17.08,79.31,5.53,0.31,5.84,73221
06152,corn,rust,1,70,29.29,49.44,2.57,0.85,29.54,59181
06153,rice,rust,4,56,30.17,36.68,38.28,0.63,34.69,43035
06154,apple,healthy,0,141,12.72,93.26,22.41,0.8,59.8,22623
06155,corn,rust,4,35,10.49,96.02,13.54,0.51,26.87,46976
06156,tomato,healthy,0,21,31.76,67.69,19.66,0.36,59.58,68930
06157,rice,blight,2,108,16.46,34.49,10.07,0.48,8.45,107076
06158,corn,mosaic,1,24,34.9,80.01,26.95,0.65,50.64,58031
06159,rice,mosaic,2,175,17.72,90.38,24.85,0.56,35.17,76855
06160,tomato,healthy,0,185,16.68,43.07,37.53,0.86,23.33,15341
06161,rice,mildew,3,274,23.4,36.38,27.49,0.59,59.68,80041
06162,rice,blight,4,235,20.33,76.88,26.7,0.56,47.32,60377
06163,tomato,mosaic,3,267,28.9,44.13,21.79,0.23,15.81,107640
06164,rice,mosaic,1,60,12.92,56.61,32.52,0.31,23.69,71318
06165,rice,rust,4,162,19.67,52.85,34.21,0.41,30.74,102794
06166,tomato,healthy,0,325,17.17,81.35,36.74,0.9,14.45,49465
06167,rice,healthy,0,174,15.18,70.68,10.31,0.3,22.88,50360
06168,tomato,blight,1,306,18.0,63.75,20.99,0.2,11.2,38052
06169,tomato,healthy,0,306,23.69,92.1,49.91,0.77,46.17,108665
06170,apple,rust,2,100,17.25,68.57,20.2,0.65,21.12,102212
06171,corn,blight,2,61,11.87,79.92,37.25,0.68,9.88,32219
06172,apple,healthy,0,62,28.69,34.76,40.34,0.21,38.27,111840
06173,corn,blight,2,202,10.94,79.08,16.15,0.37,50.86,17921
06174,tomato,rust,3,299,11.13,58.74,28.73,0.83,56.65,65058
06175,apple,mosaic,3,280,10.57,74.88,31.52,0.44,37.48,42680
06176,rice,mosaic,2,98,16.94,86.89,3.47,0.63,19.41,19835
06177,tomato,rust,4,6,34.57,61.12,13.31,0.45,36.16,55168
06178,apple,healthy,0,284,10.38,57.86,11.05,0.43,20.66,69371
06179,apple,blight,1,217,12.43,79.41,14.75,0.89,57.41,18419
06180,corn,rust,1,118,32.39,47.46,42.53,0.43,52.24,89328
06181,rice,blight,4,240,22.57,51.22,28.91,0.42,10.63,19413
06182,tomato,healthy,0,258,14.18,82.62,30.78,0.73,51.6,90545
06183,corn,blight,4,338,11.33,82.72,33.81,0.2,52.64,33797
06184,tomato,rust,2,229,22.44,75.65,26.96,0.76,46.31,119555
06185,corn,healthy,0,204,22.57,80.18,42.61,0.68,24.98,57856
06186,tomato,blight,1,281,12.87,64.66,40.55,0.36,6.92,72360
06187,rice,healthy,0,159,27.84,63.68,10.12,0.76,48.24,45042
06188,tomato,healthy,0,113,21.09,55.09,11.37,0.89,57.14,80959
06189,rice,blight,4,87,30.19,57.4,21.87,0.36,38.39,94665
06190,corn,rust,3,301,22.47,52.47,30.29,0.88,37.22,109955
06191,apple,rust,2,249,14.71,33.24,44.17,0.6,40.58,29883
06192,tomato,healthy,0,356,25.71,92.14,34.93,0.48,46.35,62484
06193,corn,healthy,0,212,23.07,49.34,28.36,0.85,39.36,91456
06194,tomato,blight,1,356,16.17,44.55,6.6,0.82,47.64,39497
06195,tomato,rust,3,282,33.45,75.62,25.99,0.21,46.35,30548
06196,tomato,healthy,0,322,21.04,55.16,12.14,0.76,42.3,32332
06197,tomato,mildew,3,276,19.29,94.72,38.91,0.28,12.4,91752
06198,rice,healthy,0,2,34.15,73.06,24.82,0.64,53.71,45394
06199,tomato,rust,3,246,19.56,34.33,4.17,0.63,17.46,77626
06200,corn,blight,4,246,10.47,53.52,24.47,0.21,52.01,60337
06201,corn,mosaic,1,121,11.67,67.82,28.89,0.23,34.41,23129
06202,corn,rust,2,103,28.85,92.71,25.74,0.6,14.5,99327
06203,rice,healthy,0,268,33.67,61.16,38.73,0.58,33.96,96756
06204,corn,rust,2,221,21.04,99.94,33.94,0.76,19.32,26493
06205,corn,mosaic,2,184,19.97,37.67,40.69,0.6,34.6,86174
06206,tomato,blight,3,252,11.47,47.54,31.01,0.32,46.42,77238
06207,apple,mildew,4,70,15.72,98.93,30.02,0.36,50.5,92577
06208,tomato,mosaic,2,115,28.14,63.99,42.91,0.58,14.83,87059
06209,rice,healthy,0,82,22.14,38.65,41.88,0.61,40.71,104121
06210,apple,healthy,0,78,25.69,35.28,34.78,0.34,54.05,57962
06211,apple,healthy,0,87,21.29,40.48,6.43,0.86,17.72,86751
06212,apple,mosaic,3,39,20.65,76.1,13.59,0.9,42.8,29981
06213,corn,mosaic,3,116,15.68,76.11,34.23,0.81,10.17,56923
06214,corn,rust,3,121,15.55,35.46,39.68,0.32,41.5,114315
06215,apple,mosaic,1,55,20.57,88.28,40.21,0.55,8.86,44771
06216,tomato,blight,3,359,30.61,96.67,35.08,0.52,45.18,29012
06217,apple,healthy,0,35,34.41,34.76,39.64,0.59,19.97,28871
06218,rice,rust,4,249,15.67,46.17,8.28,0.84,33.9,47113
06219,apple,mildew,4,324,30.91,35.79,1.89,0.56,32.56,39935
06220,apple,mosaic,4,203,35.0,51.44,8.11,0.79,38.09,64319
06221,corn,healthy,0,73,22.67,64.6,11.2,0.44,50.02,88599
06222,rice,mosaic,2,291,11.56,47.04,25.97,0.75,19.0,12961
06223,tomato,healthy,0,250,14.49,53.25,6.84,0.5,57.7,96737
06224,tomato,blight,3,316,27.02,39.98,47.27,0.73,36.6,53851
06225,corn,healthy,0,228,21.83,52.87,24.93,0.23,49.19,51348
06226,rice,healthy,0,61,31.13,65.55,14.5,0.55,58.5,92408
06227,tomato,blight,4,276,22.66,97.52,37.41,0.81,36.31,70139
06228,rice,healthy,0,301,12.79,42.18,7.45,0.52,57.72,65748
06229,apple,healthy,0,22,19.64,39.38,47.87,0.29,15.13,60287
06230,tomato,blight,3,29,20.24,45.67,0.31,0.48,43.46,69775
06231,tomato,healthy,0,287,13.3,75.75,7.96,0.74,17.25,72088
06232,apple,mosaic,3,229,24.14,56.86,15.89,0.32,58.77,36493
06233,tomato,mosaic,4,328,22.34,58.9,17.48,0.58,32.55,88334
06234,rice,healthy,0,124,34.2,85.85,36.7,0.61,27.47,60595
06235,tomato,mildew,3,263,20.81,30.73,6.05,0.21,45.31,67112
06236,corn,healthy,0,225,30.94,51.33,35.96,0.36,31.01,96052
06237,apple,rust,3,130,31.67,62.16,15.74,0.62,6.31,80232
06238,corn,blight,4,350,12.61,96.91,21.26,0.4,26.35,33433
06239,corn,mildew,4,34,24.78,95.53,10.09,0.28,8.67,118574
06240,apple,mildew,2,180,25.47,57.62,44.41,0.25,18.23,97754
06241,corn,healthy,0,62,12.75,62.64,42.44,0.72,14.87,31645
06242,apple,healthy,0,290,18.93,41.64,45.36,0.38,16.7,59184
06243,tomato,healthy,0,171,15.57,67.46,21.5,0.63,36.15,41449
06244,tomato,healthy,0,295,13.54,33.18,37.29,0.58,23.66,11660
06245,apple,mosaic,4,345,20.24,62.24,17.4,0.27,14.07,110463
06246,tomato,mildew,2,337,16.91,93.2,18.69,0.44,28.07,99218
06247,tomato,mildew,2,234,22.01,45.7,37.6,0.72,15.47,74989
06248,apple,healthy,0,255,17.86,70.89,42.69,0.3,59.37,42309
06249,apple,mildew,2,234,17.16,34.2,4.88,0.52,52.82,30955
06250,corn,healthy,0,36,28.87,88.26,34.07,0.44,58.74,98541
06251,corn,healthy,0,312,30.81,98.71,29.04,0.26,21.86,92614
06252,rice,blight,4,52,14.81,37.18,49.11,0.75,58.0,103016
06253,apple,healthy,0,52,24.22,85.29,6.38,0.31,52.65,82448
06254,apple,blight,1,21,22.19,98.47,36.3,0.66,58.88,70064
06255,tomato,healthy,0,113,26.55,68.1,26.99,0.48,19.7,101822
06256,tomato,mosaic,3,306,10.18,52.62,37.28,0.47,24.62,88712
06257,corn,mildew,4,13,10.23,88.08,11.98,0.28,49.46,19527
06258,rice,rust,3,206,24.14,94.22,12.54,0.88,23.97,115536
06259,tomato,healthy,0,321,30.63,60.31,16.74,0.51,47.65,108674
06260,rice,rust,1,332,26.49,79.97,18.88,0.21,33.59,102073
06261,apple,healthy,0,111,32.44,38.09,18.26,0.82,37.49,81339
06262,rice,rust,2,94,19.84,99.77,11.45,0.42,51.46,45573
06263,apple,healthy,0,218,11.29,69.61,9.74,0.67,43.71,56449
06264,apple,mildew,4,136,30.88,83.39,11.6,0.41,10.18,107432
06265,tomato,healthy,0,282,33.47,48.31,4.27,0.24,38.73,35345
06266,rice,mosaic,1,4,12.28,83.35,28.83,0.78,23.54,109721
06267,rice,healthy,0,256,24.02,55.13,22.53,0.49,27.33,30792
06268,tomato,healthy,0,10,31.55,59.36,7.87,0.63,29.6,91198
06269,apple,blight,3,106,18.14,30.22,2.33,0.49,5.78,110349
06270,apple,healthy,0,280,22.72,33.09,17.41,0.57,45.16,84996
06271,corn,healthy,0,85,13.5,38.0,41.84,0.84,25.23,19931
06272,corn,rust,4,15,25.85,69.75,21.32,0.55,33.05,102248
06273,corn,blight,3,45,18.51,71.79,32.28,0.47,15.44,28332
06274,rice,healthy,0,325,32.52,82.18,26.78,0.34,58.49,84857
06275,corn,mosaic,2,6,23.8,53.09,27.14,0.51,42.44,53813
06276,apple,mosaic,2,352,10.42,73.6,13.99,0.75,38.99,23545
06277,rice,blight,4,97,32.45,97.8,1.24,0.58,57.92,111699
06278,tomato,healthy,0,336,31.75,46.64,49.43,0.33,16.41,107755
06279,rice,mildew,3,40,14.01,68.75,16.68,0.52,9.12,73570
06280,apple,healthy,0,332,26.8,43.21,42.4,0.35,32.93,62816
06281,corn,blight,1,270,15.22,71.48,12.06,0.77,51.59,28815
06282,rice,rust,2,267,33.25,99.48,33.37,0.48,38.08,52981
06283,tomato,mosaic,4,312,27.0,49.84,46.11,0.79,31.6,73468
06284,corn,healthy,0,70,16.44,95.79,49.44,0.44,15.9,98629
06285,corn,mildew,2,317,13.14,99.28,29.98,0.55,29.87,89130
06286,rice,blight,2,281,31.06,98.99,9.64,0.44,16.48,67805
06287,apple,healthy,0,187,28.52,50.9,12.92,0.21,21.41,72217
06288,corn,blight,4,138,18.88,65.91,42.59,0.23,52.16,94406
06289,apple,rust,1,282,15.35,55.64,6.57,0.23,39.08,69313
06290,tomato,blight,2,101,13.68,79.34,1.09,0.53,41.8,69050
06291,rice,healthy,0,235,21.57,88.56,49.98,0.22,48.4,40481
06292,corn,blight,4,161,25.1,88.09,0.62,0.21,12.71,100557
06293,rice,blight,4,86,16.21,95.45,27.97,0.3,30.85,85989
06294,rice,healthy,0,334,16.77,88.43,16.01,0.3,59.53,16071
06295,tomato,healthy,0,17,32.73,91.37,27.96,0.31,9.55,11018
